A,Starter,gameid
Son Heung-Min,0,541513
Alex McCarthy,-1,541512
Jan Bednarek,-1,541512
Jack Stephens,-1,541512
Ryan Bertrand,-1,541512
Kyle Walker-Peters,-1,541512
Oriol Romeu,-1,541512
James Ward-Prowse,-1,541512
Nathan Redmond,-1,541512
Stuart Armstrong,-1,541512
Danny Ings,-1,541512
Che Adams,-1,541512
Pierre-Emile Højbjerg,0,541512
William Smallbone,0,541512
Shane Long,0,541512
David de Gea,-1,541509
Harry Maguire,-1,541509
Victor Lindelöf,-1,541509
Luke Shaw,-1,541509
Aaron Wan-Bissaka,-1,541509
Bruno Fernandes,-1,541509
Nemanja Matic,-1,541509
Paul Pogba,-1,541509
Anthony Martial,-1,541509
Marcus Rashford,-1,541509
Mason Greenwood,-1,541509
Brandon Williams,0,541509
Fred,0,541509
Scott McTominay,0,541509
Odion Ighalo,0,541509
Daniel James,0,541509
Lukasz Fabianski,-1,541504
Angelo Ogbonna,-1,541504
Issa Diop,-1,541504
Aaron Cresswell,-1,541504
Ryan Fredericks,-1,541504
Mark Noble,-1,541504
Declan Rice,-1,541504
Tomas Soucek,-1,541504
Michail Antonio,-1,541504
Pablo Fornals,-1,541504
Jarrod Bowen,-1,541504
Fabián Balbuena,0,541504
Jack Wilshere,0,541504
Sébastian Haller,0,541504
Arthur Masuaku,0,541504
Andriy Yarmolenko,0,541504
Martin Dubravka,-1,541502
Federico Fernández,-1,541502
Jamaal Lascelles,-1,541502
Danny Rose,-1,541502
Javier Manquillo,-1,541502
Jonjo Shelvey,-1,541502
Fabian Schär,-1,541502
Matt Ritchie,-1,541502
Allan Saint-Maximin,-1,541502
Dwight Gayle,-1,541502
Miguel Almirón,-1,541502
Valentino Lazaro,0,541502
Emil Krafth,0,541502
Joelinton,0,541502
Nabil Bentaleb,0,541502
Nick Pope,-1,541496
James Tarkowski,-1,541496
Kevin Long,-1,541496
Charlie Taylor,-1,541496
Phillip Bardsley,-1,541496
Josh Brownhill,-1,541496
Ashley Westwood,-1,541496
Dwight McNeil,-1,541496
Erik Pieters,-1,541496
Jay Rodriguez,-1,541496
Chris Wood,-1,541496
Jóhann Gudmundsson,0,541496
Matej Vydra,0,541496
Kepa Arrizabalaga,-1,541497
Kurt Zouma,-1,541497
Andreas Christensen,-1,541497
César Azpilicueta,-1,541497
Reece James,-1,541497
Jorginho,-1,541497
Mason Mount,-1,541497
Ross Barkley,-1,541497
Tammy Abraham,-1,541497
Christian Pulisic,-1,541497
Willian,-1,541497
Antonio Rüdiger,0,541497
Callum Hudson-Odoi,0,541497
Marcos Alonso,0,541497
Ruben Loftus-Cheek,0,541497
Olivier Giroud,0,541497
Ederson,-1,541501
Aymeric Laporte,-1,541501
Eric García,-1,541501
Benjamin Mendy,-1,541501
Kyle Walker,-1,541501
Rodri,-1,541501
Bernardo Silva,-1,541501
Kevin De Bruyne,-1,541501
Gabriel Jesus,-1,541501
Raheem Sterling,-1,541501
Riyad Mahrez,-1,541501
John Stones,0,541501
Oleksandr Zinchenko,0,541501
Fernandinho,0,541501
David Silva,0,541501
Phil Foden,0,541501
Jordan Pickford,-1,541499
Yerry Mina,-1,541499
Lucas Digne,-1,541499
Michael Keane,-1,541499
Anthony Gordon,-1,541499
Tom Davies,-1,541499
Gylfi Sigurdsson,-1,541499
Leighton Baines,-1,541499
Theo Walcott,-1,541499
Dominic Calvert-Lewin,-1,541499
Richarlison,-1,541499
Seamus Coleman,0,541499
Alex Iwobi,0,541499
Jarrad Branthwaite,0,541499
Bernard,0,541499
Moise Kean,0,541499
Vicente Guaita,-1,541498
Mamadou Sakho,-1,541498
Scott Dann,-1,541498
Luka Milivojevic,-1,541498
Patrick van Aanholt,-1,541498
Joel Ward,-1,541498
Cheikhou Kouyaté,-1,541498
James McArthur,-1,541498
Jordan Ayew,-1,541498
Wilfried Zaha,-1,541498
Christian Benteke,-1,541498
Max Meyer,0,541498
Jairo Riedewald,0,541498
James McCarthy,0,541498
Andros Townsend,0,541498
Emiliano Martinez,-1,541495
David Luiz,-1,541495
Sead Kolasinac,-1,541495
Shkodran Mustafi,-1,541495
Granit Xhaka,-1,541495
Dani Ceballos,-1,541495
Kieran Tierney,-1,541495
Héctor Bellerín,-1,541495
Alexandre Lacazette,-1,541495
Pierre-Emerick Aubameyang,-1,541495
Nicolas Pépé,-1,541495
Reiss Nelson,0,541495
Joseph Willock,0,541495
Cédric Soares,0,541495
Bukayo Saka,0,541495
Kasper Schmeichel,-1,541500
Jonny Evans,-1,541500
Çaglar Söyüncü,-1,541500
James Justin,-1,541500
Youri Tielemans,-1,541500
Wilfred Ndidi,-1,541500
Ayoze Pérez,-1,541500
Christian Fuchs,-1,541500
Marc Albrighton,-1,541500
Jamie Vardy,-1,541500
Kelechi Iheanacho,-1,541500
Harvey Barnes,0,541500
Ryan Bennett,0,541500
Dennis Praet,0,541500
Alex McCarthy,-1,541503
Jan Bednarek,-1,541503
Jack Stephens,-1,541503
Ryan Bertrand,-1,541503
Kyle Walker-Peters,-1,541503
Oriol Romeu,-1,541503
James Ward-Prowse,-1,541503
Nathan Redmond,-1,541503
Stuart Armstrong,-1,541503
Che Adams,-1,541503
Danny Ings,-1,541503
Michael Obafemi,0,541503
William Smallbone,0,541503
Shane Long,0,541503
Tim Krul,-1,541490
Timm Klose,-1,541490
Ben Godfrey,-1,541490
Alexander Tettey,-1,541490
Jamal Lewis,-1,541490
Max Aarons,-1,541490
Kenny McLean,-1,541490
Lukas Rupp,-1,541490
Onel Hernández,-1,541490
Todd Cantwell,-1,541490
Josip Drmic,-1,541490
Marco Stiepermann,0,541490
Josh Martin,0,541490
Teemu Pukki,0,541490
Emiliano Buendía,0,541490
Adam Idah,0,541490
Rui Patrício,-1,541494
Conor Coady,-1,541494
Romain Saïss,-1,541494
Willy Boly,-1,541494
João Moutinho,-1,541494
Rúben Neves,-1,541494
Ruben Vinagre,-1,541494
Adama Traoré,-1,541494
Raúl Jiménez,-1,541494
Diogo Jota,-1,541494
Daniel Podence,-1,541494
Jonny,0,541494
Leander Dendoncker,0,541494
Pedro Neto,0,541494
Matthew Doherty,0,541494
Aaron Ramsdale,-1,541486
Lloyd Kelly,-1,541486
Steve Cook,-1,541486
Jefferson Lerma,-1,541486
Diego Rico,-1,541486
Jack Stacey,-1,541486
Dan Gosling,-1,541486
Philip Billing,-1,541486
Joshua King,-1,541486
Junior Stanislas,-1,541486
Dominic Solanke,-1,541486
Lewis Cook,0,541486
Sam Surridge,0,541486
Harry Wilson,0,541486
David Brooks,0,541486
Callum Wilson,0,541486
Hugo Lloris,-1,541492
Toby Alderweireld,-1,541492
Davinson Sánchez,-1,541492
Ben Davies,-1,541492
Serge Aurier,-1,541492
Harry Winks,-1,541492
Giovani Lo Celso,-1,541492
Moussa Sissoko,-1,541492
Harry Kane,-1,541492
Son Heung-Min,-1,541492
Lucas Moura,-1,541492
Erik Lamela,0,541492
Jan Vertonghen,0,541492
Steven Bergwijn,0,541492
Alisson,-1,541488
Virgil van Dijk,-1,541488
Joe Gomez,-1,541488
Andy Robertson,-1,541488
Trent Alexander-Arnold,-1,541488
Fabinho,-1,541488
Georginio Wijnaldum,-1,541488
Alex Oxlade-Chamberlain,-1,541488
Roberto Firmino,-1,541488
Sadio Mané,-1,541488
Mohamed Salah,-1,541488
Divock Origi,0,541488
Naby Keita,0,541488
Takumi Minamino,0,541488
Xherdan Shaqiri,0,541488
Pepe Reina,-1,541485
Tyrone Mings,-1,541485
Ezri Konsa,-1,541485
Matt Targett,-1,541485
Ahmed El Mohamady,-1,541485
Douglas Luiz,-1,541485
Conor Hourihane,-1,541485
John McGinn,-1,541485
Mbwana Samatta,-1,541485
Jack Grealish,-1,541485
Trézéguet,-1,541485
Keinan Davis,0,541485
Anwar El-Ghazi,0,541485
Dean Henderson,-1,541491
John Egan,-1,541491
Jack O'Connell,-1,541491
Chris Basham,-1,541491
Ben Osborn,-1,541491
Sander Berge,-1,541491
Oliver Norwood,-1,541491
Enda Stevens,-1,541491
George Baldock,-1,541491
David McGoldrick,-1,541491
Oliver McBurnie,-1,541491
Billy Sharp,0,541491
John Fleck,0,541491
John Lundstram,0,541491
Lys Mousset,0,541491
David de Gea,-1,541489
Harry Maguire,-1,541489
Victor Lindelöf,-1,541489
Timothy Fosu-Mensah,-1,541489
Aaron Wan-Bissaka,-1,541489
Bruno Fernandes,-1,541489
Paul Pogba,-1,541489
Scott McTominay,-1,541489
Anthony Martial,-1,541489
Marcus Rashford,-1,541489
Mason Greenwood,-1,541489
Nemanja Matic,0,541489
Jesse Lingard,0,541489
Mathew Ryan,-1,541487
Lewis Dunk,-1,541487
Dan Burn,-1,541487
Adam Webster,-1,541487
Davy Pröpper,-1,541487
Dale Stephens,-1,541487
Leandro Trossard,-1,541487
Solly March,-1,541487
Tariq Lamptey,-1,541487
Neal Maupay,-1,541487
Glenn Murray,-1,541487
Yves Bissouma,0,541487
Pascal Gross,0,541487
Alexis Mac Allister,0,541487
Martín Montoya,0,541487
Aaron Mooy,0,541487
Ben Foster,-1,541493
Craig Dawson,-1,541493
Christian Kabasele,-1,541493
Adam Masina,-1,541493
Kiko,-1,541493
Tom Cleverley,-1,541493
Abdoulaye Doucouré,-1,541493
Will Hughes,-1,541493
Troy Deeney,-1,541493
Danny Welbeck,-1,541493
Ismaïla Sarr,-1,541493
Adrian Mariappa,0,541493
Nathaniel Chalobah,0,541493
Andre Gray,0,541493
João Pedro,0,541493
Nick Pope,-1,541476
James Tarkowski,-1,541476
Kevin Long,-1,541476
Erik Pieters,-1,541476
Phillip Bardsley,-1,541476
Josh Brownhill,-1,541476
Ashley Westwood,-1,541476
Dwight McNeil,-1,541476
Jóhann Gudmundsson,-1,541476
Jay Rodriguez,-1,541476
Chris Wood,-1,541476
Robbie Brady,0,541476
Matej Vydra,0,541476
Alex McCarthy,-1,541483
Jannik Vestergaard,-1,541483
Jack Stephens,-1,541483
Ryan Bertrand,-1,541483
Kyle Walker-Peters,-1,541483
Oriol Romeu,-1,541483
James Ward-Prowse,-1,541483
Nathan Redmond,-1,541483
Stuart Armstrong,-1,541483
Danny Ings,-1,541483
Shane Long,-1,541483
Pierre-Emile Højbjerg,0,541483
Michael Obafemi,0,541483
Che Adams,0,541483
Kasper Schmeichel,-1,541480
Wes Morgan,-1,541480
Jonny Evans,-1,541480
Ryan Bennett,-1,541480
Youri Tielemans,-1,541480
Wilfred Ndidi,-1,541480
Luke Thomas,-1,541480
James Justin,-1,541480
Jamie Vardy,-1,541480
Harvey Barnes,-1,541480
Ayoze Pérez,-1,541480
Demarai Gray,0,541480
Dennis Praet,0,541480
Nampalys Mendy,0,541480
George Hirst,0,541480
Kelechi Iheanacho,0,541480
Martin Dubravka,-1,541482
Federico Fernández,-1,541482
Danny Rose,-1,541482
Emil Krafth,-1,541482
Miguel Almirón,-1,541482
Jonjo Shelvey,-1,541482
Nabil Bentaleb,-1,541482
Matt Ritchie,-1,541482
Javier Manquillo,-1,541482
Dwight Gayle,-1,541482
Allan Saint-Maximin,-1,541482
Valentino Lazaro,0,541482
Andy Carroll,0,541482
Joelinton,0,541482
Jordan Pickford,-1,541479
Jarrad Branthwaite,-1,541479
Michael Keane,-1,541479
Lucas Digne,-1,541479
Djibril Sidibé,-1,541479
Gylfi Sigurdsson,-1,541479
André Gomes,-1,541479
Tom Davies,-1,541479
Dominic Calvert-Lewin,-1,541479
Richarlison,-1,541479
Theo Walcott,-1,541479
Seamus Coleman,0,541479
Anthony Gordon,0,541479
Vicente Guaita,-1,541478
Mamadou Sakho,-1,541478
Scott Dann,-1,541478
Tyrick Mitchell,-1,541478
Joel Ward,-1,541478
James McArthur,-1,541478
James McCarthy,-1,541478
Jeff Schlupp,-1,541478
Andros Townsend,-1,541478
Wilfried Zaha,-1,541478
Jordan Ayew,-1,541478
Cheikhou Kouyaté,0,541478
Jairo Riedewald,0,541478
Ederson,-1,541481
Aymeric Laporte,-1,541481
Eric García,-1,541481
João Cancelo,-1,541481
Kyle Walker,-1,541481
Rodri,-1,541481
Bernardo Silva,-1,541481
Kevin De Bruyne,-1,541481
Gabriel Jesus,-1,541481
Raheem Sterling,-1,541481
Phil Foden,-1,541481
John Stones,0,541481
Oleksandr Zinchenko,0,541481
Riyad Mahrez,0,541481
Emiliano Martinez,-1,541475
David Luiz,-1,541475
Sead Kolasinac,-1,541475
Rob Holding,-1,541475
Lucas Torreira,-1,541475
Dani Ceballos,-1,541475
Bukayo Saka,-1,541475
Cédric Soares,-1,541475
Alexandre Lacazette,-1,541475
Pierre-Emerick Aubameyang,-1,541475
Edward Nketiah,-1,541475
Nicolas Pépé,0,541475
Granit Xhaka,0,541475
Kieran Tierney,0,541475
Joseph Willock,0,541475
Lukasz Fabianski,-1,541484
Angelo Ogbonna,-1,541484
Issa Diop,-1,541484
Aaron Cresswell,-1,541484
Ben Johnson,-1,541484
Mark Noble,-1,541484
Tomas Soucek,-1,541484
Declan Rice,-1,541484
Michail Antonio,-1,541484
Pablo Fornals,-1,541484
Jarrod Bowen,-1,541484
Arthur Masuaku,0,541484
Sébastian Haller,0,541484
Andriy Yarmolenko,0,541484
Kepa Arrizabalaga,-1,541477
Kurt Zouma,-1,541477
Antonio Rüdiger,-1,541477
César Azpilicueta,-1,541477
Mateo Kovacic,-1,541477
Jorginho,-1,541477
Marcos Alonso,-1,541477
Reece James,-1,541477
Olivier Giroud,-1,541477
Mason Mount,-1,541477
Willian,-1,541477
Emerson Palmieri,0,541477
Tammy Abraham,0,541477
Callum Hudson-Odoi,0,541477
Christian Pulisic,0,541477
Ben Foster,-1,541473
Craig Dawson,-1,541473
Christian Kabasele,-1,541473
Adam Masina,-1,541473
Kiko,-1,541473
Abdoulaye Doucouré,-1,541473
Will Hughes,-1,541473
Troy Deeney,-1,541473
Danny Welbeck,-1,541473
Roberto Pereyra,-1,541473
Ismaïla Sarr,-1,541473
Adrian Mariappa,0,541473
Tom Cleverley,0,541473
Nathaniel Chalobah,0,541473
João Pedro,0,541473
Mathew Ryan,-1,541467
Lewis Dunk,-1,541467
Dan Burn,-1,541467
Adam Webster,-1,541467
Dale Stephens,-1,541467
Yves Bissouma,-1,541467
Alexis Mac Allister,-1,541467
Solly March,-1,541467
Tariq Lamptey,-1,541467
Neal Maupay,-1,541467
Aaron Connolly,-1,541467
Davy Pröpper,0,541467
Aaron Mooy,0,541467
Bernardo,0,541467
Alireza Jahanbakhsh,0,541467
Glenn Murray,0,541467
Rui Patrício,-1,541474
Conor Coady,-1,541474
Romain Saïss,-1,541474
Willy Boly,-1,541474
Rúben Neves,-1,541474
Leander Dendoncker,-1,541474
Jonny,-1,541474
Matthew Doherty,-1,541474
Raúl Jiménez,-1,541474
Diogo Jota,-1,541474
Pedro Neto,-1,541474
João Moutinho,0,541474
Ruben Vinagre,0,541474
Daniel Podence,0,541474
Bruno Jordão,0,541474
Adama Traoré,0,541474
Hugo Lloris,-1,541472
Eric Dier,-1,541472
Toby Alderweireld,-1,541472
Ben Davies,-1,541472
Serge Aurier,-1,541472
Giovani Lo Celso,-1,541472
Harry Winks,-1,541472
Moussa Sissoko,-1,541472
Harry Kane,-1,541472
Son Heung-Min,-1,541472
Lucas Moura,-1,541472
Steven Bergwijn,0,541472
Oliver Skipp,0,541472
Dele Alli,0,541472
Davinson Sánchez,0,541472
Aaron Ramsdale,-1,541466
Lloyd Kelly,-1,541466
Steve Cook,-1,541466
Diego Rico,-1,541466
Adam Smith,-1,541466
Jefferson Lerma,-1,541466
Dan Gosling,-1,541466
Joshua King,-1,541466
David Brooks,-1,541466
Dominic Solanke,-1,541466
Callum Wilson,-1,541466
Harry Wilson,0,541466
Junior Stanislas,0,541466
Philip Billing,0,541466
David de Gea,-1,541469
Harry Maguire,-1,541469
Victor Lindelöf,-1,541469
Brandon Williams,-1,541469
Aaron Wan-Bissaka,-1,541469
Bruno Fernandes,-1,541469
Nemanja Matic,-1,541469
Paul Pogba,-1,541469
Anthony Martial,-1,541469
Marcus Rashford,-1,541469
Mason Greenwood,-1,541469
Scott McTominay,0,541469
Odion Ighalo,0,541469
Timothy Fosu-Mensah,0,541469
Jesse Lingard,0,541469
Tim Krul,-1,541470
Ben Godfrey,-1,541470
Christoph Zimmermann,-1,541470
Jamal Lewis,-1,541470
Max Aarons,-1,541470
Marco Stiepermann,-1,541470
Kenny McLean,-1,541470
Lukas Rupp,-1,541470
Teemu Pukki,-1,541470
Onel Hernández,-1,541470
Todd Cantwell,-1,541470
Mario Vrancic,0,541470
Akin Famewo,0,541470
Adam Idah,0,541470
Josh Martin,0,541470
Jordan Thomas,0,541470
Alisson,-1,541468
Virgil van Dijk,-1,541468
Joe Gomez,-1,541468
Andy Robertson,-1,541468
Neco Williams,-1,541468
Georginio Wijnaldum,-1,541468
James Milner,-1,541468
Naby Keita,-1,541468
Divock Origi,-1,541468
Takumi Minamino,-1,541468
Alex Oxlade-Chamberlain,-1,541468
Trent Alexander-Arnold,0,541468
Curtis Jones,0,541468
Mohamed Salah,0,541468
Sadio Mané,0,541468
Roberto Firmino,0,541468
Dean Henderson,-1,541471
John Egan,-1,541471
Jack Robinson,-1,541471
Chris Basham,-1,541471
John Fleck,-1,541471
John Lundstram,-1,541471
Sander Berge,-1,541471
Enda Stevens,-1,541471
George Baldock,-1,541471
Billy Sharp,-1,541471
Oliver McBurnie,-1,541471
Oliver Norwood,0,541471
Leon Clarke,0,541471
Richairo Zivkovic,0,541471
Pepe Reina,-1,541465
Tyrone Mings,-1,541465
Ezri Konsa,-1,541465
Douglas Luiz,-1,541465
Matt Targett,-1,541465
Frédéric Guilbert,-1,541465
Conor Hourihane,-1,541465
John McGinn,-1,541465
Jack Grealish,-1,541465
Trézéguet,-1,541465
Mbwana Samatta,-1,541465
Kortney Hause,0,541465
Marvelous Nakamba,0,541465
Anwar El-Ghazi,0,541465
Keinan Davis,0,541465
Alisson,1,541844
Virgil van Dijk,1,541844
Joe Gomez,1,541844
Andy Robertson,1,541844
Trent Alexander-Arnold,1,541844
Fabinho,1,541844
Georginio Wijnaldum,1,541844
Jordan Henderson,1,541844
Roberto Firmino,1,541844
Divock Origi,1,541844
Mohamed Salah,1,541844
Adrián,0,541844
James Milner,0,541844
Sadio Mané,0,541844
Lukasz Fabianski,1,541843
Issa Diop,1,541843
Fabián Balbuena,1,541843
Aaron Cresswell,1,541843
Ryan Fredericks,1,541843
Manuel Lanzini,1,541843
Declan Rice,1,541843
Jack Wilshere,1,541843
Sébastian Haller,1,541843
Michail Antonio,1,541843
Felipe Anderson,1,541843
Robert Snodgrass,0,541843
Pablo Fornals,0,541843
Javier Hernández,0,541843
Aaron Ramsdale,1,541840
Steve Cook,1,541840
Nathan Aké,1,541840
Chris Mepham,1,541840
Jefferson Lerma,1,541840
Philip Billing,1,541840
Diego Rico,1,541840
Adam Smith,1,541840
Callum Wilson,1,541840
Ryan Fraser,1,541840
Joshua King,1,541840
Dominic Solanke,0,541840
Nick Pope,1,541841
Ben Mee,1,541841
James Tarkowski,1,541841
Erik Pieters,1,541841
Matthew Lowton,1,541841
Ashley Westwood,1,541841
Jack Cork,1,541841
Dwight McNeil,1,541841
Jóhann Gudmundsson,1,541841
Ashley Barnes,1,541841
Chris Wood,1,541841
Aaron Lennon,0,541841
Jay Rodriguez,0,541841
Vicente Guaita,1,541839
Scott Dann,1,541839
Martin Kelly,1,541839
Patrick van Aanholt,1,541839
Joel Ward,1,541839
Luka Milivojevic,1,541839
James McArthur,1,541839
Max Meyer,1,541839
Andros Townsend,1,541839
Jordan Ayew,1,541839
Christian Benteke,1,541839
Wilfried Zaha,0,541839
Connor Wickham,0,541839
Ben Foster,1,541838
Craig Cathcart,1,541838
Craig Dawson,1,541838
José Holebas,1,541838
Kiko,1,541838
Étienne Capoue,1,541838
Abdoulaye Doucouré,1,541838
Troy Deeney,1,541838
Andre Gray,1,541838
Gerard Deulofeu,1,541838
Will Hughes,1,541838
Issac Success,0,541838
Roberto Pereyra,0,541838
Hugo Lloris,1,541837
Davinson Sánchez,1,541837
Toby Alderweireld,1,541837
Danny Rose,1,541837
Kyle Walker-Peters,1,541837
Harry Kane,1,541837
Harry Winks,1,541837
Erik Lamela,1,541837
Moussa Sissoko,1,541837
Tanguy Ndombele,1,541837
Lucas Moura,1,541837
Christian Eriksen,0,541837
Georges-Kévin Nkoudou,0,541837
Oliver Skipp,0,541837
Kasper Schmeichel,1,541842
Çaglar Söyüncü,1,541842
Jonny Evans,1,541842
Wilfred Ndidi,1,541842
Ben Chilwell,1,541842
Ricardo Pereira,1,541842
Hamza Choudhury,1,541842
Youri Tielemans,1,541842
James Maddison,1,541842
Ayoze Pérez,1,541842
Jamie Vardy,1,541842
Harvey Barnes,0,541842
Marc Albrighton,0,541842
Martin Dubravka,1,541836
Jamaal Lascelles,1,541836
Paul Dummett,1,541836
Fabian Schär,1,541836
Sean Longstaff,1,541836
Isaac Hayden,1,541836
Jonjo Shelvey,1,541836
Matt Ritchie,1,541836
Javier Manquillo,1,541836
Joelinton,1,541836
Miguel Almirón,1,541836
Allan Saint-Maximin,0,541836
Jetro Willems,0,541836
David de Gea,1,541835
Harry Maguire,1,541835
Victor Lindelöf,1,541835
Luke Shaw,1,541835
Aaron Wan-Bissaka,1,541835
Andreas Pereira,1,541835
Scott McTominay,1,541835
Paul Pogba,1,541835
Anthony Martial,1,541835
Marcus Rashford,1,541835
Jesse Lingard,1,541835
Daniel James,0,541835
Mason Greenwood,0,541835
Juan Mata,0,541835
Bernd Leno,1,541826
David Luiz,1,541826
Sokratis Papastathopoulos,1,541826
Nacho Monreal,1,541826
Ainsley Maitland-Niles,1,541826
Dani Ceballos,1,541826
Matteo Guendouzi,1,541826
Joseph Willock,1,541826
Alexandre Lacazette,1,541826
Reiss Nelson,1,541826
Pierre-Emerick Aubameyang,1,541826
Lucas Torreira,0,541826
Sead Kolasinac,0,541826
Nicolas Pépé,0,541826
Tom Heaton,1,541825
Tyrone Mings,1,541825
Björn Engels,1,541825
Neil Taylor,1,541825
Ahmed El Mohamady,1,541825
Douglas Luiz,1,541825
Jack Grealish,1,541825
John McGinn,1,541825
Wesley,1,541825
Anwar El-Ghazi,1,541825
Trézéguet,1,541825
Jota,0,541825
Keinan Davis,0,541825
Mathew Ryan,1,541834
Lewis Dunk,1,541834
Dan Burn,1,541834
Shane Duffy,1,541834
Dale Stephens,1,541834
Davy Pröpper,1,541834
Solly March,1,541834
Martín Montoya,1,541834
Glenn Murray,1,541834
Leandro Trossard,1,541834
Pascal Gross,1,541834
Florin Andone,0,541834
Aaron Mooy,0,541834
Neal Maupay,0,541834
Jordan Pickford,1,541833
Yerry Mina,1,541833
Michael Keane,1,541833
Lucas Digne,1,541833
Seamus Coleman,1,541833
Gylfi Sigurdsson,1,541833
André Gomes,1,541833
Jean-Philippe Gbamin,1,541833
Dominic Calvert-Lewin,1,541833
Bernard,1,541833
Richarlison,1,541833
Mason Holgate,0,541833
Moise Kean,0,541833
Theo Walcott,0,541833
Tim Krul,1,541831
Ben Godfrey,1,541831
Grant Hanley,1,541831
Jamal Lewis,1,541831
Max Aarons,1,541831
Marco Stiepermann,1,541831
Moritz Leitner,1,541831
Tom Trybull,1,541831
Teemu Pukki,1,541831
Emiliano Buendía,1,541831
Todd Cantwell,1,541831
Sam Byram,0,541831
Mario Vrancic,0,541831
Alexander Tettey,0,541831
Angus Gunn,1,541829
Maya Yoshida,1,541829
Jannik Vestergaard,1,541829
Jan Bednarek,1,541829
Pierre-Emile Højbjerg,1,541829
James Ward-Prowse,1,541829
Oriol Romeu,1,541829
Ryan Bertrand,1,541829
Yan Valery,1,541829
Nathan Redmond,1,541829
Che Adams,1,541829
Danny Ings,0,541829
Moussa Djenepo,0,541829
Stuart Armstrong,0,541829
Ederson,1,541832
Aymeric Laporte,1,541832
Nicolás Otamendi,1,541832
Oleksandr Zinchenko,1,541832
Kyle Walker,1,541832
Kevin De Bruyne,1,541832
Ilkay Gündogan,1,541832
Rodri,1,541832
Sergio Agüero,1,541832
Raheem Sterling,1,541832
Bernardo Silva,1,541832
David Silva,0,541832
Gabriel Jesus,0,541832
Riyad Mahrez,0,541832
Dean Henderson,1,541827
John Egan,1,541827
Jack O'Connell,1,541827
Chris Basham,1,541827
John Fleck,1,541827
John Lundstram,1,541827
Oliver Norwood,1,541827
Enda Stevens,1,541827
George Baldock,1,541827
Callum Robinson,1,541827
David McGoldrick,1,541827
Luke Freeman,0,541827
Oliver McBurnie,0,541827
Phil Jagielka,0,541827
Kepa Arrizabalaga,1,541828
Kurt Zouma,1,541828
Andreas Christensen,1,541828
Emerson Palmieri,1,541828
César Azpilicueta,1,541828
Jorginho,1,541828
Mason Mount,1,541828
N'Golo Kanté,1,541828
Olivier Giroud,1,541828
Christian Pulisic,1,541828
Pedro,1,541828
Mateo Kovacic,0,541828
Tammy Abraham,0,541828
Willian,0,541828
Rui Patrício,1,541830
Conor Coady,1,541830
Willy Boly,1,541830
Ryan Bennett,1,541830
João Moutinho,1,541830
Leander Dendoncker,1,541830
Rúben Neves,1,541830
Jonny,1,541830
Matthew Doherty,1,541830
Diogo Jota,1,541830
Raúl Jiménez,1,541830
Adama Traoré,0,541830
Pedro Neto,0,541830
Patrick Cutrone,0,541830
Tom Heaton,1,541819
Tyrone Mings,1,541819
Björn Engels,1,541819
Douglas Luiz,1,541819
Neil Taylor,1,541819
Frédéric Guilbert,1,541819
Jack Grealish,1,541819
John McGinn,1,541819
Trézéguet,1,541819
Jota,1,541819
Wesley,1,541819
Ahmed El Mohamady,0,541819
Anwar El-Ghazi,0,541819
Tim Krul,1,541817
Ben Godfrey,1,541817
Grant Hanley,1,541817
Jamal Lewis,1,541817
Max Aarons,1,541817
Marco Stiepermann,1,541817
Tom Trybull,1,541817
Moritz Leitner,1,541817
Teemu Pukki,1,541817
Todd Cantwell,1,541817
Emiliano Buendía,1,541817
Dennis Srbeny,0,541817
Mario Vrancic,0,541817
Kenny McLean,0,541817
Mathew Ryan,1,541823
Lewis Dunk,1,541823
Dan Burn,1,541823
Shane Duffy,1,541823
Davy Pröpper,1,541823
Dale Stephens,1,541823
Solly March,1,541823
Martín Montoya,1,541823
Florin Andone,1,541823
Leandro Trossard,1,541823
Neal Maupay,1,541823
Pascal Gross,0,541823
Jürgen Locadia,0,541823
Glenn Murray,0,541823
David de Gea,1,541818
Harry Maguire,1,541818
Victor Lindelöf,1,541818
Luke Shaw,1,541818
Aaron Wan-Bissaka,1,541818
Jesse Lingard,1,541818
Scott McTominay,1,541818
Paul Pogba,1,541818
Anthony Martial,1,541818
Marcus Rashford,1,541818
Daniel James,1,541818
Ashley Young,0,541818
Mason Greenwood,0,541818
Juan Mata,0,541818
Dean Henderson,1,541820
John Egan,1,541820
Jack O'Connell,1,541820
Chris Basham,1,541820
Luke Freeman,1,541820
John Lundstram,1,541820
Oliver Norwood,1,541820
Enda Stevens,1,541820
George Baldock,1,541820
Callum Robinson,1,541820
David McGoldrick,1,541820
Ravel Morrison,0,541820
Billy Sharp,0,541820
Oliver McBurnie,0,541820
Ben Foster,1,541824
Craig Cathcart,1,541824
Craig Dawson,1,541824
Étienne Capoue,1,541824
José Holebas,1,541824
Kiko,1,541824
Tom Cleverley,1,541824
Abdoulaye Doucouré,1,541824
Will Hughes,1,541824
Gerard Deulofeu,1,541824
Andre Gray,1,541824
Domingos Quina,0,541824
Ismaïla Sarr,0,541824
Danny Welbeck,0,541824
Adrián,1,541815
Virgil van Dijk,1,541815
Joël Matip,1,541815
Andy Robertson,1,541815
Trent Alexander-Arnold,1,541815
Fabinho,1,541815
Georginio Wijnaldum,1,541815
Jordan Henderson,1,541815
Roberto Firmino,1,541815
Sadio Mané,1,541815
Mohamed Salah,1,541815
James Milner,0,541815
Adam Lallana,0,541815
